id,name,price,quantity,required_qualification
cc348249-fb30-46be-95ec-698152e8607d,Rustic Rubber Shirt,218.00,119,A
fdafba76-7c86-464a-90f0-0542c8a91f2a,Sleek Granite Fish,825.00,8,B
9277891e-8aac-4e69-9343-8557f110693d,Small Cotton Hat,153.00,4,C
87bd67f2-e9d9-4115-8d79-af16d2b340ca,Tasty Frozen Table,747.00,7,A
d937176c-83f8-4eb6-9a1d-fd125126c5ca,Unbranded Frozen Shoes,18.00,10,B
af1588e1-acee-46b8-87b0-b3bef1820dec,Tasty Steel Keyboard,265.00,114,B
f4a136ce-90bf-4c9a-9a14-4fc0e297b76f,Luxurious Plastic Sausages,154.00,15,B
6249d9a2-e642-41ed-99b9-e43307aa0b60,Recycled Soft Salad,30.00,10,C
5d1e2027-35b9-4f9c-ab0d-ebfe28232776,Generic Soft Cheese,402.00,97,C
807b16a0-5757-4cf0-a234-b148ebb60f1e,Rustic Concrete Keyboard,63.00,55,C
c99d763c-2b20-4e28-a286-bf5526b07674,Ergonomic Steel Car,795.00,24,A
61e652d7-6d74-473f-888f-af322a449b98,Handmade Frozen Pizza,450.00,30,A
844a7591-5be0-45de-98cd-82b696aa1b5f,Recycled Fresh Shirt,566.00,99,A
d6924906-b3a5-44f3-8dda-f16195598694,Oriental Steel Pants,301.00,1,A
197d0728-82a4-441b-a4c9-06f6bbb6db5d,Practical Steel Keyboard,934.00,26,A
3d0acdeb-b534-43ad-aa1e-ede63d78f1eb,Unbranded Wooden Keyboard,757.00,16,C
9a91f9e2-7c77-4040-a832-5ed841bc2516,Intelligent Cotton Shoes,243.00,8,B
10918923-29ef-4f76-89ab-897e15dcf66b,Refined Plastic Car,118.00,32,C
d0431e60-3613-4465-b744-5a493fabb62d,Sleek Cotton Car,566.00,55,C
23cce66f-2981-4147-8d6c-bd749a30f2e8,Recycled Soft Chair,499.00,119,A
3fd227db-a4e7-440f-9247-fc7e89296a35,Luxurious Fresh Shoes,800.00,103,A
e0d16b2a-c77a-4db5-8ebb-80d0baaf1e9a,Unbranded Cotton Fish,420.00,96,C
034b6e14-032e-49e6-bd9b-ca1de314ed5d,Handmade Granite Pants,540.00,50,C
392bf9ac-4a1c-4047-b3e7-b48b82252db5,Fantastic Fresh Table,127.00,4,A
9a234e8e-eb1a-4b4b-a068-a531d6cab979,Sleek Frozen Tuna,184.00,69,A
43dbea17-a7d6-40c3-9071-3e17cfef4409,Small Metal Salad,863.00,8,A
c45a5743-416e-41d4-8152-7e079ae88d0b,Licensed Concrete Bike,385.00,91,C
6a90936e-d790-4a02-9314-037aece97d92,Small Wooden Sausages,193.00,80,A
3658cbd6-dc28-46d1-ac54-5dc52c3870be,Oriental Fresh Hat,827.00,63,C
d2c0f8e6-fa3b-48a6-b168-f1f3b3c10885,Fantastic Granite Chair,605.00,41,A
cbf61758-2f40-4a7a-90b2-6074b11004fa,Awesome Soft Table,23.00,4,A
629024c9-7d3d-40d0-af09-56186ba18927,Unbranded Steel Sausages,546.00,32,A
dffabb43-ffea-436d-8490-ed32191f2cb7,Intelligent Metal Computer,914.00,97,C
303b501b-eae9-4ccb-850c-dd09eacb0d9b,Sleek Concrete Fish,291.00,18,B
8d732dff-9d33-4d2d-8f5b-46dd29becae6,Intelligent Cotton Sausages,232.00,102,C
b2a0052f-c16d-4f64-a899-9caea9f10570,Electronic Soft Bacon,447.00,22,A
b0e5faa1-06fe-42c4-8d50-c212b69dbbf8,Rustic Soft Shoes,718.00,38,A
c78258b9-e276-48f1-8a96-dca0eab979f2,Bespoke Plastic Shirt,888.00,20,A
969a6193-75f0-479f-8381-4c29b605ceb5,Ergonomic Wooden Chips,920.00,60,B
4be6014c-b8b3-435c-aa2b-5ea5e4ac5ce4,Gorgeous Plastic Fish,787.00,116,C
347e9325-ca51-4be7-8230-32671d6e1d02,Gorgeous Frozen Soap,405.00,86,A
fc08e757-3b14-4cb5-89e7-36d1c509d50d,Practical Wooden Hat,409.00,24,B
c79a800a-fc54-4944-94b2-eb0c5a72eb1a,Luxurious Fresh Towels,355.00,111,C
2d69a169-a18e-429d-92f5-26b207cee350,Unbranded Cotton Pants,775.00,6,A
4ee8cf3d-d021-4e00-8918-1420dd74344c,Elegant Cotton Pants,614.00,99,C
c010f8eb-01ac-480b-ae91-0e4d90e83a2e,Elegant Frozen Bacon,953.00,7,B
40e721d4-4492-4863-9101-607f4950d75f,Electronic Frozen Salad,527.00,61,B
218e09f3-c816-41cc-bffd-8dca06f31e0e,Elegant Soft Fish,720.00,5,B
47377933-a9fd-476d-8082-1a3973d38303,Practical Soft Tuna,139.00,30,C
6355382f-2c1e-4d2e-8969-eabf3bc5d7d0,Intelligent Rubber Table,961.00,62,C
dbdd04ed-ab4e-43e9-b2b1-0d9c5bf16708,Luxurious Cotton Soap,367.00,92,B
e303d2e1-a894-4d3d-954c-542eb3c1fd34,Rustic Frozen Chicken,667.00,51,A
49877e1e-e5ae-4c65-8562-1b4701deb623,Handmade Granite Salad,681.00,72,C
bbeb5c82-4914-44e2-a5ed-62f9a08f33a0,Gorgeous Granite Bike,426.00,78,B
db3174c2-c014-468a-94a7-76f04867096f,Recycled Steel Pizza,484.00,10,C
7de96abf-b6f3-422e-a2f9-4f4e71b2bad4,Awesome Plastic Car,335.00,57,C
d69306f8-2cff-4a58-b2eb-7e6c2ec977ca,Sleek Bronze Chicken,79.00,88,B
6473f1af-b8c9-4e62-b850-1253bcc019fd,Gorgeous Bronze Ball,357.00,29,B
28ca5712-4d78-4e53-8835-c3996cb305a2,Generic Rubber Car,586.00,23,B
9ad9a6a4-287d-4bf2-9a4e-729712cb204a,Incredible Soft Towels,319.00,55,C
a490db9d-98a9-468a-99d4-ef255dce0915,Luxurious Bronze Chicken,721.00,99,A
42e67b5b-fac8-4cbe-a589-bb203d64bcea,Ergonomic Soft Chair,794.00,10,B
f2a4c741-86e8-4fe2-99b7-6f58ce889a7e,Awesome Bronze Keyboard,816.00,109,C
f4f82456-be71-4336-8b96-574b5d1e9345,Electronic Concrete Chair,973.00,58,A
f62418da-b4f7-4c3e-930d-537a5a4c8d57,Handmade Wooden Gloves,923.00,74,C
2bee590e-7de1-4032-965f-7ca42af418cc,Handcrafted Rubber Bike,457.00,73,C
32a93eba-992d-4b23-b0e3-58649baf135b,Refined Bronze Mouse,652.00,13,A
ff2e057a-0b27-4201-a81f-9563df1a00d3,Ergonomic Rubber Chips,207.00,80,A
1c66d264-3eb2-4b7e-983f-3a840c45e6c6,Luxurious Wooden Mouse,92.00,52,C
628807b6-9c6c-48cb-830d-074fc06dbde4,Tasty Plastic Towels,623.00,21,B
4cd2102b-667f-495e-92e0-88b85b1f3441,Sleek Steel Cheese,689.00,104,B
35dca8c0-9492-492f-8bf5-77d6f470dc59,Sleek Frozen Soap,753.00,86,A
d3cc8848-888b-420d-883b-870ca2e2cc31,Unbranded Cotton Chips,211.00,115,A
f72bf0e6-5421-4a7e-8f97-c35357898534,Electronic Fresh Fish,4.00,33,C
cc557401-211c-4e7c-b192-6179a86ae8d7,Recycled Metal Shoes,14.00,108,A
a3ed8de5-aab2-444c-9857-7366172d9336,Fantastic Granite Pizza,342.00,71,B
5cb6ef51-7688-41e1-a428-99a404d99441,Generic Plastic Bacon,501.00,9,B
36265845-6db8-4b58-9339-59fe1d09d442,Small Concrete Pizza,373.00,31,A
26a5e545-9449-4083-86f9-1fed56acbe7f,Elegant Cotton Shirt,184.00,61,A
68983a33-e6c1-4834-adde-9f1af615ea36,Bespoke Rubber Keyboard,953.00,105,A
c2740f88-b4ee-4728-9754-1c7fbdeb4d0a,Refined Concrete Hat,365.00,43,A
4369ff4d-d787-41fa-aeed-5efd5cb2684a,Rustic Bronze Tuna,618.00,61,B
e4a88145-027a-4901-a1b6-02748d48d4f2,Modern Rubber Mouse,209.00,97,A
177dd769-fbda-4abc-8347-d58afb07ad15,Modern Frozen Salad,147.00,76,B
d632cc6f-93f7-459c-82e7-513a594d1641,Electronic Plastic Bike,966.00,87,C
a58cc8a3-1b53-425b-82b1-2a4ca715c040,Handmade Concrete Table,842.00,120,C
b7ec7ccc-a047-48d4-b0cb-1dca6ece7992,Small Soft Computer,81.00,119,A
bc52bd9e-b90d-4c8b-b5cf-f5dafbc54f32,Intelligent Wooden Salad,410.00,82,C
fce71ee0-b5ea-4aa1-a4e4-a16f65795b25,Small Wooden Shoes,725.00,38,B
304b9e1a-d1e4-4e3d-8b26-ac771ab0ce73,Refined Bronze Ball,2.00,118,A
76d4f799-8764-40f0-9514-6d0c4572bffd,Electronic Steel Sausages,466.00,39,C
9acae5d1-e7eb-4ace-8940-063c68096c29,Oriental Soft Hat,443.00,48,C
f24f5b71-30f9-4950-9311-396f43a7e7e5,Sleek Fresh Chips,842.00,90,A
b6633643-edc6-49fa-81ff-15a34948a4b3,Unbranded Soft Chips,971.00,45,B
63443539-58a4-4b91-b569-c65ad7ef0859,Modern Bronze Towels,306.00,116,C
0c109c73-f3f7-4897-9d9f-261d225e232e,Handmade Steel Car,289.00,103,C
a0ada819-2b00-46d5-b5e6-a1321b88cb5a,Handmade Fresh Gloves,243.00,54,C
13cfec7f-bb8c-4178-9cf4-068db579b91d,Generic Bronze Towels,171.00,20,B
f573133a-ca0a-45f3-8ef6-c62f64e5ea16,Fantastic Plastic Table,976.00,80,B
6d40cca8-b3e3-46c3-891a-55cf6327fab0,Gorgeous Wooden Pizza,53.00,46,B
f6a9e60a-7dfb-4f8a-a5fa-b7a7d839a2fa,Oriental Wooden Bacon,730.00,9,A
4b2395cb-6cdc-4852-852d-1e25ee37a3e0,Refined Steel Towels,187.00,98,C
7d1921c3-97ff-4f7e-8095-21568703ee28,Luxurious Rubber Chips,752.00,74,C
7cec67ce-1668-451f-810c-2ee72a79739c,Intelligent Soft Gloves,235.00,56,B
98c651df-c318-4e1d-a258-93e3b611cbce,Oriental Bronze Tuna,529.00,36,B
f6e99349-65b4-41bb-903c-ca19c213646a,Luxurious Soft Car,136.00,103,C
8da26509-cbea-4748-bd06-68d540431b96,Bespoke Rubber Soap,482.00,7,C
98fa1128-accb-4b09-aeb4-f4f1ddcc125e,Tasty Metal Shoes,833.00,26,B
cca61d99-6990-409e-87f6-1f15410bbd90,Tasty Granite Chips,808.00,13,C
dabd255c-0093-45a6-b8a9-0190b343e677,Recycled Metal Chips,854.00,99,B
96b9aebd-cfe1-4bad-be54-cc6aae9a1a60,Generic Bronze Pants,270.00,54,A
a63eba21-5ba3-4793-83e2-a2f10cd5bda1,Unbranded Steel Salad,278.00,88,C
77802fa6-6be3-47ba-98ae-8cd1c6748d88,Fantastic Steel Soap,220.00,26,A
be39f09a-4092-427f-a2c4-65856cca076c,Elegant Wooden Chair,248.00,24,B
7a8d903c-102d-4727-9b61-06907dbc2bac,Rustic Steel Ball,313.00,77,B
e8fbd9ea-c139-4112-ac7c-7551ed6fd800,Gorgeous Plastic Ball,262.00,99,B
e88a67b1-bb2a-452c-bc7f-c083fb366ec3,Gorgeous Bronze Tuna,148.00,25,C
8efe30a3-fc62-4e27-9918-eeca0255e8eb,Modern Metal Shoes,526.00,115,B
85bc24f8-37f7-427e-9d94-3c6658db4f6e,Elegant Frozen Pants,196.00,111,C
85857d50-9ba9-4478-9f49-25549456a754,Incredible Fresh Soap,904.00,17,A
e62d06e6-4c58-4bba-a314-404c231e6feb,Refined Soft Sausages,93.00,47,A
fc105aef-ad3c-4d25-940c-82b3df2aa2ad,Handcrafted Rubber Mouse,534.00,109,C
2dea172c-cd25-4ee1-80c0-9b5e198c799b,Small Steel Salad,94.00,113,C
c6eba9d1-b772-44ee-ae7e-731fb7c7615c,Modern Concrete Bike,76.00,92,C
9112fd5c-7a18-46cd-9be2-4ecfcba44d40,Refined Cotton Pants,557.00,84,A
105a25c7-f35e-4615-acd9-490e0c8e121c,Incredible Granite Chair,16.00,20,B
d43ba6af-7b9f-4325-b6a9-c373be7c084d,Tasty Soft Tuna,94.00,94,A
38233e3a-1131-4828-a164-06c0f202989e,Incredible Plastic Pizza,296.00,112,B
51720bb9-4b2c-42e0-88b6-ba40adc5b7f8,Refined Soft Table,207.00,91,C
f6f2a75f-7058-4ec7-ba55-704bf271b024,Practical Concrete Tuna,714.00,113,B
1b8c4b52-7928-476f-a77b-4d65edb15909,Tasty Metal Shoes,650.00,7,A
0cacfaf5-aaaf-43ae-8846-b32656c60413,Practical Cotton Table,224.00,49,C
6b68a774-affd-496a-a407-26522b8f3dc3,Modern Steel Sausages,203.00,55,C
e20c8e21-9668-46ea-bd48-6690a709e127,Oriental Wooden Soap,594.00,13,B
00987d98-de33-4a5f-921a-2f96df639dbe,Licensed Fresh Salad,466.00,118,B
b3221026-45d5-4355-aeeb-4df44d7766b6,Sleek Concrete Mouse,134.00,19,B
5fc2b8bf-8a5f-4d3a-8cbd-20816070de31,Fantastic Cotton Mouse,711.00,22,C
8031dc36-42c0-434f-9d18-8617ce28a94a,Awesome Frozen Tuna,904.00,109,C
1f47bc71-9822-4fc7-8d16-8c9c6efb4f57,Recycled Steel Table,343.00,26,C
0feadf11-13e4-43f3-af4d-cbb276ec5636,Gorgeous Rubber Tuna,529.00,15,A
14a1fd64-b9f0-4bde-9c27-ba974f28b3a2,Bespoke Metal Shoes,37.00,27,B
5e7b83b7-9207-45c6-92cc-6e2711e7b1b1,Intelligent Granite Ball,957.00,62,A
87a10632-e6cd-4636-b9cd-ed5dfa814df6,Generic Bronze Shoes,827.00,10,C
213aaab4-c370-430e-99a6-fa42ea2c94b6,Intelligent Rubber Chicken,58.00,105,B
9123245a-9a99-4a47-90a1-9537ab9777cb,Unbranded Bronze Towels,937.00,7,C
0eee5655-2ab7-4690-8354-f2b66555d8a7,Licensed Granite Bacon,887.00,66,C
4255ea6c-57c4-48db-980e-61f5f1ea8243,Tasty Soft Shirt,586.00,54,B
4cf3221e-79c2-403a-bef5-297003b35673,Unbranded Wooden Pizza,218.00,53,B
f8efe691-e535-4cf3-a4b6-d130c65c2259,Gorgeous Frozen Salad,46.00,100,B
4f8a8c65-2d0a-4224-b901-e0e7a93b1a5c,Generic Wooden Bike,585.00,104,C
5f9df6f7-c2df-402e-9789-9bbff78c234b,Handmade Granite Chicken,140.00,94,A
e02ad49e-bd22-4c5d-bb70-a7b7879097e3,Practical Metal Bike,864.00,113,A
daa2392f-2910-40f6-a84f-8832238cd828,Handmade Bronze Hat,503.00,19,C
623b9a98-d418-4f5d-bad2-4ac50b25b87e,Handmade Fresh Cheese,671.00,24,B
1630ce83-ccb9-4315-b238-2d99fa99fbf4,Bespoke Bronze Mouse,17.00,10,C
db34d626-0b2d-4762-8c30-3c9449929a7b,Small Rubber Pizza,15.00,38,C
20ed9858-fdc9-4f34-9a23-0b69117293c8,Refined Cotton Gloves,720.00,68,B
95b16521-f1e0-4b4e-aae3-fc05576032e3,Rustic Rubber Pants,339.00,38,C
2629d98b-6f34-4539-974c-e4b362e3d079,Electronic Plastic Towels,838.00,89,B
892db3b0-35c5-4a5b-b215-93b4ead42583,Rustic Steel Ball,149.00,82,A
c9405883-277d-421f-b4c9-0e221a1f7b51,Generic Metal Computer,420.00,107,A
8d9185dc-f51d-453e-a2e3-f4e14c7b1f81,Intelligent Cotton Cheese,245.00,57,A
1e212748-d5ae-4abf-a215-e75851beb14a,Gorgeous Cotton Gloves,881.00,92,C
5e0b7231-c0bb-497f-a234-d7fd8c54caa4,Elegant Steel Mouse,948.00,68,B
e492d961-cda0-46a0-88cd-0b356785d67f,Sleek Metal Gloves,652.00,66,C
5dd567c3-a2e1-4e1d-b3d6-429aa511f306,Recycled Plastic Table,858.00,12,A
c3d2f0bb-ed97-421b-935b-6ca9df06b3ac,Small Steel Shirt,700.00,63,B
cdf271fd-7503-4876-b1bc-cb17ccde7dec,Handcrafted Rubber Pizza,804.00,51,B
5b31e5ca-7833-4961-830e-f0eac05f6f8c,Practical Wooden Pants,711.00,113,C
9fdd6349-6fe2-442e-8ab0-65bf3e3138fe,Incredible Rubber Pizza,635.00,58,C
552c4a9d-5706-45ec-bd1e-8c505145324c,Recycled Cotton Shirt,226.00,55,C
dd93d47d-db59-4e12-ae73-0897887c1c30,Fantastic Rubber Hat,922.00,26,B
efe65412-35cf-41ab-9dea-53cdaae0f67a,Practical Metal Sausages,390.00,82,A
6f9d60db-ba05-469c-8c3a-b324a743d7ae,Oriental Granite Shirt,18.00,101,A
a1ffb6f2-8532-426a-bffa-b309a00875b7,Practical Fresh Ball,835.00,117,B
8ed6997f-2bfe-4b77-a011-427b4ada6221,Unbranded Plastic Bacon,713.00,47,B
d39f5376-d7ee-4c04-965d-95ede6b16870,Electronic Soft Mouse,491.00,11,C
474b8c7a-b676-4167-bb59-219ea5726048,Recycled Concrete Shoes,918.00,6,B
e1175232-013a-4c3e-835d-b5aaf0e84096,Gorgeous Rubber Table,460.00,98,C
f1df1f56-7692-4bd1-99c8-5c392969394b,Rustic Metal Shoes,292.00,9,A
afc46188-3f45-485a-a800-b91a458ac009,Modern Steel Chips,980.00,32,C
484c5033-d4d4-4c75-8b4d-411f87402933,Licensed Granite Salad,717.00,84,C
f5ba0d6e-aeeb-4f72-b869-cd69e2d75d4c,Oriental Cotton Pizza,608.00,5,A
061a65a6-0b48-462d-adb6-cf3bc6584483,Handmade Soft Mouse,142.00,114,C
6d71bd12-9598-40c1-b985-b761c6832d72,Electronic Cotton Bike,891.00,106,C
998224f1-dc63-4b18-97a7-f1eb2eb22a8d,Tasty Rubber Ball,497.00,83,A
53068eb7-34dd-4009-ae05-dbea2dbe2ad3,Practical Bronze Sausages,801.00,10,C
d1c0a450-14da-4a06-ae05-bea469e2a719,Handmade Rubber Cheese,905.00,71,B
05405184-57c5-4610-8632-3339c8d37e50,Incredible Steel Chicken,101.00,46,A
18aeffb2-07cb-494f-9a65-67997e6aa0f0,Recycled Fresh Tuna,308.00,39,C
db01dcfe-4ee6-49d2-85cd-69d736ec8e54,Awesome Wooden Sausages,9.00,38,C
d513dd14-90d8-4d6b-b5c6-249656413a27,Small Metal Computer,453.00,23,B
c26eccc4-2979-40ba-bbe3-ab24a115d89b,Luxurious Granite Mouse,64.00,61,B
1774e082-1689-4ba0-9e50-bad356d5617d,Generic Rubber Hat,277.00,22,B
45a91424-0b98-4c1c-90c8-0818bf166db7,Luxurious Frozen Shoes,91.00,57,B
92b645e7-2858-431e-b6a2-7a7be5398859,Generic Cotton Fish,340.00,69,C
0252d691-afc7-4074-9383-431e38a541a1,Incredible Concrete Tuna,278.00,91,C
aa525c59-7432-4506-99b5-7edd0208edd0,Intelligent Fresh Chicken,836.00,102,C
309c2391-b5d0-4322-8907-33a0b6831553,Fantastic Metal Mouse,41.00,16,A
a673a88d-2042-4183-a345-6772ec076c23,Generic Cotton Soap,902.00,90,B
a96909bd-c131-4cfc-805d-aaac66dc004b,Incredible Fresh Chicken,995.00,91,B
64c8a18b-1d7b-4600-9b47-9b659cd8a62a,Licensed Frozen Shirt,700.00,105,B
02211724-1951-49c3-86a6-cc5f64a663b1,Generic Metal Tuna,442.00,17,B
6d682ff7-7339-4718-9d50-3ea2df615bdb,Licensed Granite Salad,203.00,25,C
8dee6066-b3a2-480f-924d-b3eebd284713,Fantastic Fresh Table,523.00,84,C
992c8875-5c24-4fbb-8567-86d19fedc54d,Rustic Rubber Cheese,955.00,88,B
4708aa4b-18dc-4ffe-a996-3ac706dd5426,Practical Soft Chips,388.00,96,A
ee24a6be-8f15-433f-87cf-0b6785a52682,Awesome Frozen Computer,613.00,32,B
4b0f98f5-4b6b-4a94-99b0-e4745888b466,Recycled Frozen Sausages,765.00,21,A
2c3ab44e-c6fd-4f06-aecc-2aa556041ce7,Elegant Metal Sausages,312.00,80,A
b6bed089-ae59-4f6f-88af-e5cd4315ae71,Generic Concrete Pants,22.00,45,A
49e6b20e-1b11-48c5-8647-ef587045b495,Oriental Concrete Sausages,761.00,83,C
1cdda577-82e0-48d2-851c-4dec76589396,Elegant Soft Bacon,800.00,54,C
348c563c-82be-4643-9c62-d0714073a799,Licensed Granite Soap,996.00,51,A
c4c0879d-0f29-4ab5-87e4-423e7de1d0a6,Licensed Granite Salad,874.00,20,A
277cdb88-7b82-4485-b6ab-e0627bb0872e,Unbranded Fresh Keyboard,558.00,89,C
53235f47-d6bb-43c6-a062-a6ba67f190b4,Licensed Wooden Ball,848.00,114,C
ed9d8151-dded-4c6e-a64e-8a6f5cf30f5c,Elegant Fresh Chicken,604.00,10,C
d928ff0c-7a02-48b7-b9c1-7a2e7417d2b0,Small Cotton Chips,955.00,60,C
b862390d-4363-46cc-a311-0f6ba6a04bd4,Handmade Steel Table,482.00,69,B
9af701ba-ed5c-4c8e-9fd0-5d9a8f63d780,Awesome Bronze Sausages,153.00,76,B
f82e512c-760d-40dc-b410-5b6669319e54,Incredible Metal Keyboard,652.00,120,A
186a983c-74d4-43d9-a5a4-8455b19b0584,Handcrafted Bronze Pants,330.00,9,C
fad4b438-fb4d-41bb-90e4-2518d2331918,Refined Soft Mouse,385.00,84,A
00611c74-4375-47d0-bd2f-3b564198a7de,Small Granite Shirt,398.00,40,B
c5d73363-d92b-440b-8da9-3be046273934,Luxurious Bronze Tuna,831.00,78,B
e17a1578-63bf-4663-9998-a54f0099fc79,Sleek Fresh Car,679.00,55,A
cb0d7d91-4262-46dc-a322-94827951217f,Awesome Fresh Fish,898.00,36,C
2fa5992d-4689-4dc9-bf56-a96d213ce263,Bespoke Bronze Chips,926.00,95,B
ec1439d6-0777-4fec-bfd7-5fd78126449e,Rustic Rubber Hat,773.00,118,A
f3080461-c4a1-4f61-848e-d6b740473eff,Sleek Bronze Chair,8.00,87,A
636d41c6-e6f1-4400-96b2-02125912e41c,Gorgeous Wooden Fish,327.00,20,C
73a4a7a0-b88e-4ba1-ad57-206c94a18a6d,Intelligent Concrete Sausages,182.00,43,C
eb433371-bd88-4403-8ad2-ce9ba3c1ff85,Tasty Steel Hat,197.00,32,A
bbc0caab-c60c-4866-9299-fc1d049a3308,Luxurious Bronze Keyboard,919.00,34,B
1ec81bd0-9a46-4e8c-a6fc-22b8510641b2,Incredible Bronze Mouse,83.00,7,B
f2e08172-4deb-44d7-8ad1-7505062378f3,Tasty Concrete Table,143.00,73,C
27439094-602f-46a5-9a8d-cbb6eb13a1af,Refined Granite Computer,512.00,120,B
9ec82b33-4c78-4e41-9c0a-3cca2e06f17b,Awesome Cotton Ball,957.00,39,C
9f9a07a6-7315-48e2-bb4b-3cbb81b59a47,Sleek Plastic Mouse,866.00,111,C
aabe2ba0-24c2-40eb-ab8b-880bbab73132,Rustic Metal Pizza,904.00,97,B
8fd2669b-f8fd-499a-933b-a4f68d8808ed,Licensed Metal Tuna,662.00,24,A
ddd4416f-b510-4b11-8eae-0d1e4fd22e22,Small Metal Computer,955.00,83,B
da990243-3735-41a8-a53b-931fbaf8b99b,Handmade Wooden Pizza,482.00,11,C
201c2856-f463-4169-a9fc-376a2b77d9b5,Gorgeous Cotton Bike,163.00,94,A
d5eb736c-5453-40c2-825a-dae70f90144b,Sleek Metal Pants,399.00,116,B
a5f9f033-d445-4e12-b5cb-e7b974c5b9ba,Recycled Frozen Car,97.00,9,B
7d49301c-3caa-4093-b8b4-5ad48b47a1bc,Intelligent Cotton Chair,969.00,111,B
e686cf9c-42f9-4446-a4b8-61cbb51bd659,Oriental Concrete Soap,236.00,106,C
42a71316-15b7-4b97-8234-b2233e1cf6cc,Handmade Rubber Pizza,678.00,26,B
25d3a0d2-b194-49a2-b722-9b5585fd562a,Fantastic Soft Chicken,200.00,73,C
1a565759-cb6e-4b67-b218-051c9166f1f7,Elegant Concrete Salad,276.00,72,C
350de85a-f9de-4fcf-bc16-e4f932a65a7e,Licensed Fresh Chair,825.00,12,C
92ee3af2-790b-45a1-a39d-cfab5b59fd22,Bespoke Wooden Computer,534.00,62,B
f0744020-0727-47cc-8642-f792b62f56ab,Bespoke Wooden Chips,415.00,67,B
1888040e-2242-412e-a18e-d43beb1a4917,Tasty Metal Shoes,104.00,73,A
9063e41f-7dc8-4770-a515-b62a0c8696cb,Modern Fresh Chicken,173.00,59,B
0ab840c6-44c8-48b0-aeb1-68adb592ab15,Generic Granite Chips,867.00,11,B
332e9173-4f48-4b93-be7f-6d514bef1a1b,Licensed Concrete Gloves,722.00,105,C
49bf4984-a62d-433a-8673-f6deb08ca7fe,Refined Wooden Bacon,481.00,30,C
7de41c9c-bbcb-40da-9103-e979c8bc88af,Recycled Rubber Mouse,886.00,50,A
0bfa6026-279b-4901-becb-9ffab7e6af1a,Rustic Metal Hat,929.00,46,C
8cbf2dfb-54bb-4fc6-bf12-78c24d012fda,Handmade Soft Table,108.00,95,C
792f4074-0548-4a72-b4a0-e8d5bdaf86ca,Recycled Soft Pants,943.00,31,A
8ebb77b9-73b3-4006-82ab-78146fdfe289,Refined Metal Keyboard,737.00,92,A
7e06cd7e-f4c4-47dc-9875-0a394168408a,Oriental Concrete Salad,170.00,21,C
8fc6f4a9-f893-47af-bba4-c849cf71f456,Tasty Steel Hat,496.00,106,A
fb48539a-d05a-4351-ba27-2ce9acc3d1dd,Generic Steel Bacon,708.00,70,B
3a3d76ab-8587-4843-a9cd-cb33b4b4283e,Bespoke Steel Table,999.00,72,A
a5d5c6cd-8f42-47d2-8716-660fda182021,Practical Granite Shoes,179.00,31,A
5432de79-f6be-45d5-afc8-a791e115a0c6,Luxurious Steel Pants,299.00,63,C
5647320e-02be-4cd4-9aca-027f43b19381,Modern Cotton Ball,45.00,89,A
35471ab5-5962-42d1-9142-5d6b45c0072a,Oriental Soft Pants,895.00,64,B
49c72b64-20cf-4437-89fd-d6f9df2a03b5,Electronic Rubber Fish,16.00,70,C
2d792ef8-058c-4bea-826c-a986b9c62c89,Handmade Bronze Pants,849.00,21,B
cb8d023a-1905-4cc3-bd75-2d8938138a6f,Generic Plastic Towels,944.00,118,B
c379e530-b6eb-4183-8750-4535c26b3cc9,Handcrafted Metal Gloves,766.00,108,B
9f4c6af8-bb85-4bce-9a4a-4a1a951d7145,Ergonomic Frozen Car,796.00,22,C
3b2fe159-794f-4469-ba7f-03046f6f32d9,Licensed Plastic Chips,920.00,8,C
82208a00-fd6b-4214-ae1f-56641da866d7,Generic Granite Fish,388.00,90,A
9c3344ca-0e9e-4279-9f04-878e72d811fa,Fantastic Metal Tuna,657.00,55,C
6c05d576-6cc2-455e-a2ca-5282e0e58eb3,Licensed Steel Hat,794.00,105,B
94658450-831b-4cfe-a3c9-28defcc014db,Tasty Rubber Shoes,692.00,70,A
48fab5c9-ff94-40af-a837-cdf9f076576c,Handcrafted Plastic Computer,747.00,5,A
2815b2d6-b668-4f58-b93b-9d58b40a7b81,Small Plastic Soap,186.00,51,C
5661159d-c412-4171-8c79-2e5017859ae4,Luxurious Frozen Hat,281.00,72,A
20895490-6408-48d8-bd6f-64ee71a241dc,Handcrafted Rubber Pizza,417.00,28,B
84a84ccd-01d1-46ee-85b9-50381981c025,Modern Steel Car,725.00,47,A
1d4fb313-dec9-4777-a75e-2c89fde7022b,Electronic Fresh Shirt,199.00,34,C
52510ba6-7384-4e3e-bf92-450d7c2dc820,Intelligent Concrete Towels,522.00,46,B
b26a5bf1-bcfb-45c4-9d3c-ebae58fd69ad,Oriental Granite Table,22.00,39,C
eae8bdfc-ffee-4090-af3f-cb72441c1334,Generic Cotton Pants,267.00,82,B
027bd8cf-3082-4ebc-b6e0-d0823495c42a,Incredible Granite Cheese,800.00,61,C
8ac86b2f-bee1-41df-9d63-7efa8c8e335d,Rustic Metal Computer,878.00,44,C
fe2d1612-a42f-4b31-87a8-78b39f207648,Ergonomic Bronze Keyboard,352.00,115,C
9fd83dd3-5601-437f-a584-e76b50c7418d,Electronic Concrete Bike,798.00,2,C
